RegionId;Name;Red;Green;Blue;TerrainId
10974;10974;136;108;59;6
10975;10975;136;108;164;5
10976;10976;136;111;24;5
10977;10977;136;111;129;5
10978;10978;136;114;194;6
10979;10979;136;117;159;5
10980;10980;136;120;224;9
10981;10981;136;123;39;8
10982;10982;136;123;189;10
10983;10983;136;126;4;5
10984;10984;136;126;154;5
10985;10985;136;129;69;5
10986;10986;136;132;34;2
10987;10987;136;135;99;6
10988;10988;136;138;64;2
10989;10989;136;138;169;4
10990;10990;136;141;29;6
10991;10991;136;141;134;8
10992;10992;136;144;199;6
10993;10993;136;147;164;4
10994;10994;136;150;129;2
10995;10995;136;153;44;5
10996;10996;136;153;194;10
10997;10997;136;156;9;5
10998;10998;136;156;159;2
10999;10999;136;159;74;2
11000;11000;136;162;39;8
11001;11001;136;165;4;6
11002;11002;136;168;69;2
11003;11003;136;168;174;2
11004;11004;136;171;34;6
11005;11005;136;171;139;8
11006;11006;136;174;204;5
11007;11007;136;177;169;2
11008;11008;136;180;134;2
11009;11009;136;183;49;4
11010;11010;136;183;199;10
11011;11011;136;186;14;5
11012;11012;136;186;164;2
11013;11013;136;189;79;8
11014;11014;136;189;129;5
11015;11015;136;192;44;6
11016;11016;136;195;9;2
11017;11017;136;198;74;4
11018;11018;136;201;39;6
11019;11019;136;201;144;5
11020;11020;136;204;4;6
11021;11021;136;204;209;8
11022;11022;136;207;174;8
11023;11023;136;210;139;2
11024;11024;168;0;42;2
11025;11025;168;0;147;5
11026;11026;168;3;7;6
11027;11027;168;3;62;2
11028;11028;168;3;212;2
11029;11029;168;6;27;5
11030;11030;168;6;72;2
11031;11031;168;9;37;2
11032;11032;168;9;92;2
11033;11033;168;9;142;2
11034;11034;168;12;2;5
11035;11035;168;12;57;2
11036;11036;168;12;207;2
11037;11037;168;15;22;6
11038;11038;168;15;172;5
11039;11039;168;15;227;2
11040;11040;168;18;87;5
11041;11041;168;18;137;2
11042;11042;168;18;192;2
11043;11043;168;21;52;2
11044;11044;168;21;157;2
11045;11045;168;21;202;2
11046;11046;168;24;17;2
11047;11047;168;24;167;5
11048;11048;168;24;222;2
11049;11049;168;27;82;6
11050;11050;168;27;132;6
11051;11051;168;27;187;5
11052;11052;168;30;47;2
11053;11053;168;30;152;2
11054;11054;168;33;12;2
11055;11055;168;33;67;6
11056;11056;168;33;217;2
11057;11057;168;36;32;2
11058;11058;168;36;77;6
11059;11059;168;36;182;2
11060;11060;168;39;42;2
11061;11061;168;39;97;5
11062;11062;168;39;147;2
11063;11063;168;42;7;5
11064;11064;168;42;62;5
11065;11065;168;42;212;5
11066;11066;168;45;27;2
11067;11067;168;45;177;2
11068;11068;168;48;92;2
11069;11069;168;48;142;2
11070;11070;168;48;197;2
11071;11071;168;51;57;2
11072;11072;168;51;162;7
11073;11073;168;51;207;2
11074;11074;168;54;22;2
11075;11075;168;54;227;5
11076;11076;168;57;87;2
11077;11077;168;57;137;4
11078;11078;168;57;192;5
11079;11079;168;60;52;2
11080;11080;168;60;157;2
11081;11081;168;63;17;2
11082;11082;168;63;72;5
11083;11083;168;63;222;2
11084;11084;168;66;37;2
11085;11085;168;66;82;2
11086;11086;168;66;187;5
11087;11087;168;69;2;2
11088;11088;168;69;47;2
11089;11089;168;69;152;2
11090;11090;168;72;12;6
11091;11091;168;72;67;2
11092;11092;168;72;217;2
11093;11093;168;75;32;2
11094;11094;168;75;182;2
11095;11095;168;78;97;2
11096;11096;168;78;147;2
11097;11097;168;78;202;2
11098;11098;168;81;62;2
11099;11099;168;81;167;2
11100;11100;168;84;27;6
11101;11101;168;84;132;6
11102;11102;168;84;177;2
11103;11103;168;87;92;2
11104;11104;168;87;142;5
11105;11105;168;87;197;9
11106;11106;168;90;57;5
11107;11107;168;90;162;2
11108;11108;168;93;22;2
11109;11109;168;93;77;2
11110;11110;168;93;227;2
11111;11111;168;96;42;2
11112;11112;168;96;87;2
11113;11113;168;96;192;6
11114;11114;168;99;7;2
11115;11115;168;99;52;2
11116;11116;168;99;157;6
11117;11117;168;102;17;5
11118;11118;168;102;222;6
11119;11119;168;105;37;5
11120;11120;168;105;187;2
11121;11121;168;108;152;2
11122;11122;168;108;207;5
11123;11123;168;111;67;2
11124;11124;168;111;172;2
11125;11125;168;111;217;2
11126;11126;168;114;32;5
11127;11127;168;114;137;5
11128;11128;168;114;182;6
11129;11129;168;117;97;2
11130;11130;168;117;147;4
11131;11131;168;117;202;2
11132;11132;168;120;62;2
11133;11133;168;120;167;5
11134;11134;168;123;82;2
11135;11135;168;123;132;2
11136;11136;168;126;47;6
11137;11137;168;126;92;5
11138;11138;168;126;197;2
11139;11139;168;129;12;2
11140;11140;168;129;57;7
11141;11141;168;129;162;2
11142;11142;168;132;22;5
11143;11143;168;132;77;2
11144;11144;168;132;227;2
11145;11145;168;135;42;8
11146;11146;168;135;192;2
11147;11147;168;138;7;2
11148;11148;168;138;157;2
11149;11149;168;138;212;2
11150;11150;168;141;72;2
11151;11151;168;141;177;2
11152;11152;168;141;222;2
11153;11153;168;144;37;2
11154;11154;168;144;142;2
11155;11155;168;144;187;2
11156;11156;168;147;2;2
11157;11157;168;147;152;6
11158;11158;168;147;207;5
11159;11159;168;150;67;2
11160;11160;168;150;172;5
11161;11161;168;153;87;6
11162;11162;168;153;137;5
11163;11163;168;156;52;5
11164;11164;168;156;97;2
11165;11165;168;156;202;2
11166;11166;168;159;17;2
11167;11167;168;159;62;2
11168;11168;168;159;167;2
11169;11169;168;162;27;5
11170;11170;168;162;82;2
11171;11171;168;162;132;5
11172;11172;168;165;47;2
11173;11173;168;165;197;6
11174;11174;168;168;12;2
11175;11175;168;168;162;2
11176;11176;168;168;217;2
11177;11177;168;171;77;5
11178;11178;168;171;227;2
11179;11179;168;174;42;2
11180;11180;168;174;147;5
11181;11181;168;174;192;2
11182;11182;168;177;7;2
11183;11183;168;177;157;5
11184;11184;168;177;212;5
11185;11185;168;180;72;2
11186;11186;168;180;177;2
11187;11187;168;183;37;2
11188;11188;168;183;92;2
11189;11189;168;183;142;2
11190;11190;168;186;2;2
11191;11191;168;186;57;2
11192;11192;168;186;207;5
11193;11193;168;189;22;5
11194;11194;168;189;67;4
11195;11195;168;189;172;2
11196;11196;168;192;32;7
11197;11197;168;192;87;2
11198;11198;168;192;137;6
11199;11199;168;195;202;2
11200;11200;168;198;17;2
11201;11201;168;198;167;2
11202;11202;168;198;222;2
11203;11203;168;201;82;2
11204;11204;168;201;132;2
11205;11205;168;201;187;2
11206;11206;168;204;47;6
11207;11207;168;204;152;9
11208;11208;168;204;197;2
11209;11209;168;207;12;2
11210;11210;168;207;162;2
11211;11211;168;207;217;2
11212;11212;168;210;77;2
11213;11213;168;210;182;2
11214;11214;169;0;52;5
11215;11215;169;0;202;5
11216;11216;169;3;17;2
11217;11217;169;3;167;2
11218;11218;169;6;132;6
11219;11219;169;6;187;5
11220;11220;169;9;47;5
11221;11221;169;9;152;5
11222;11222;169;9;197;2
11223;11223;169;12;12;6
11224;11224;169;12;162;5
11225;11225;169;12;217;9
11226;11226;169;15;77;2
11227;11227;169;15;182;2
11228;11228;169;18;42;2
11229;11229;169;18;97;2
11230;11230;169;18;147;5
11231;11231;169;21;7;2
11232;11232;169;21;62;2
11233;11233;169;24;27;5
11234;11234;169;24;72;2
11235;11235;169;24;177;5
11236;11236;169;27;37;2
11237;11237;169;27;92;9
11238;11238;169;27;142;2
11239;11239;169;30;2;2
11240;11240;169;30;57;2
11241;11241;169;30;207;9
11242;11242;169;33;22;5
11243;11243;169;33;172;4
11244;11244;169;33;227;2
11245;11245;169;36;87;2
11246;11246;169;36;137;2
11247;11247;169;36;192;5
11248;11248;169;39;52;2
11249;11249;169;39;157;6
11250;11250;169;39;202;2
11251;11251;169;42;17;5
11252;11252;169;42;167;2
11253;11253;169;42;222;9
11254;11254;169;45;82;2
11255;11255;169;45;132;2
11256;11256;169;45;187;5
11257;11257;169;48;47;4
11258;11258;169;48;152;2
11259;11259;169;51;12;7
11260;11260;169;54;32;2
11261;11261;169;54;77;5
11262;11262;169;54;182;5
11263;11263;169;57;42;5
11264;11264;169;57;97;5
11265;11265;169;57;147;5
11266;11266;169;60;7;5
11267;11267;169;60;62;5
11268;11268;169;60;212;2
11269;11269;169;63;27;4
11270;11270;169;63;177;6
11271;11271;169;66;92;5
11272;11272;169;66;142;2
11273;11273;169;69;57;2
11274;11274;169;69;162;2
11275;11275;169;69;207;2
11276;11276;169;72;227;5
11277;11277;169;75;87;5
11278;11278;169;75;137;2
11279;11279;169;75;192;4
11280;11280;169;78;52;2
11281;11281;169;78;157;2
11282;11282;169;81;17;2
11283;11283;169;81;72;5
11284;11284;169;81;222;5
11285;11285;169;84;37;7
11286;11286;169;84;82;2
11287;11287;169;84;187;5
11288;11288;169;87;2;2
11289;11289;169;87;47;2
11290;11290;169;87;152;5
11291;11291;169;90;12;2
11292;11292;169;90;217;4
11293;11293;169;93;32;9
11294;11294;169;96;97;5
11295;11295;169;96;147;2
11296;11296;169;96;202;5
11297;11297;169;99;62;5
11298;11298;169;99;167;2
11299;11299;169;99;212;5
11300;11300;169;102;27;2
11301;11301;169;102;132;2
11302;11302;169;102;177;2
11303;11303;169;105;92;5
11304;11304;169;105;142;7
11305;11305;169;105;197;5
11306;11306;169;108;162;9
11307;11307;169;111;22;6
11308;11308;169;111;77;5
11309;11309;169;111;227;4
11310;11310;169;114;42;5
11311;11311;169;114;87;2
11312;11312;169;114;192;4
11313;11313;169;117;7;7
11314;11314;169;117;157;2
11315;11315;169;120;17;2
11316;11316;169;120;72;2
11317;11317;169;120;222;6
11318;11318;169;123;37;5
11319;11319;169;126;2;2
11320;11320;169;126;152;5
11321;11321;169;126;207;5
11322;11322;169;129;67;5
11323;11323;169;129;172;5
11324;11324;169;132;32;5
11325;11325;169;132;137;2
11326;11326;169;132;182;2
11327;11327;169;135;97;5
11328;11328;169;135;147;4
11329;11329;169;135;202;2
11330;11330;169;138;62;4
11331;11331;169;138;167;5
11332;11332;169;141;27;6
11333;11333;169;141;82;9
11334;11334;169;141;132;5
11335;11335;169;144;47;5
11336;11336;169;144;197;2
11337;11337;169;147;12;5
11338;11338;169;147;57;2
11339;11339;169;147;162;2
11340;11340;169;150;22;2
11341;11341;169;150;77;5
11342;11342;169;150;227;2
11343;11343;169;153;42;5
11344;11344;169;153;192;5
11345;11345;169;156;7;5
11346;11346;169;156;212;9
11347;11347;169;159;72;2
11348;11348;169;159;177;5
11349;11349;169;159;222;9
11350;11350;169;162;37;5
11351;11351;169;162;142;2
11352;11352;169;162;187;5
11353;11353;169;165;2;5
11354;11354;169;165;152;2
11355;11355;169;165;207;2
11356;11356;169;168;67;5
11357;11357;169;168;172;2
11358;11358;169;171;32;2
11359;11359;169;171;87;5
11360;11360;169;171;137;7
11361;11361;169;174;52;5
11362;11362;169;174;97;2
11363;11363;169;174;202;2
11364;11364;169;177;17;5
11365;11365;169;177;62;2
11366;11366;169;177;167;5
11367;11367;169;180;27;2
11368;11368;169;180;82;5
11369;11369;169;180;132;5
11370;11370;169;183;47;9
11371;11371;169;183;197;6
11372;11372;169;186;12;5
11373;11373;169;189;77;2
11374;11374;169;189;182;5
11375;11375;169;189;227;9
11376;11376;169;192;42;5
11377;11377;169;192;147;5
11378;11378;169;192;192;9
11379;11379;169;195;7;2
11380;11380;169;195;157;2
11381;11381;169;195;212;2
11382;11382;169;198;72;9
11383;11383;169;198;177;5
11384;11384;169;201;37;2
11385;11385;169;201;92;2
11386;11386;169;201;142;2
11387;11387;169;204;2;2
11388;11388;169;204;57;5
11389;11389;169;204;207;2
11390;11390;169;207;67;2
11391;11391;169;207;172;2
11392;11392;169;210;32;2
11393;11393;169;210;87;5
11394;11394;169;210;137;5
11395;11395;170;0;7;4
11396;11396;170;0;157;5
11397;11397;170;3;72;5
11398;11398;170;3;177;4
11399;11399;170;6;37;5
11400;11400;170;6;92;5
11401;11401;170;6;142;4
11402;11402;170;9;2;4
11403;11403;170;9;57;5
11404;11404;170;9;207;4
11405;11405;170;12;22;9
11406;11406;170;12;67;2
11407;11407;170;12;172;2
11408;11408;170;15;32;5
11409;11409;170;15;87;2
11410;11410;170;15;137;5
11411;11411;170;18;52;2
11412;11412;170;18;202;2
11413;11413;170;21;17;4
11414;11414;170;24;82;6
11415;11415;170;24;132;2
11416;11416;170;24;187;5
11417;11417;170;27;47;5
11418;11418;170;27;152;5
11419;11419;170;27;197;2
11420;11420;170;30;12;5
11421;11421;170;30;162;4
11422;11422;170;30;217;5
11423;11423;170;33;77;5
11424;11424;170;33;182;5
11425;11425;170;36;42;5
11426;11426;170;36;97;2
11427;11427;170;36;147;5
11428;11428;170;39;7;5
11429;11429;170;39;62;5
11430;11430;170;39;212;4
11431;11431;170;42;72;5
11432;11432;170;42;177;4
11433;11433;170;45;37;2
11434;11434;170;45;92;5
11435;11435;170;45;142;2
11436;11436;170;48;2;5
11437;11437;170;48;57;9
11438;11438;170;51;22;5
11439;11439;170;51;172;5
11440;11440;170;51;227;5
11441;11441;170;54;137;5
11442;11442;170;54;192;8
11443;11443;170;57;157;2
11444;11444;170;57;202;2
11445;11445;170;60;17;2
11446;11446;170;60;167;5
11447;11447;170;60;222;5
11448;11448;170;63;82;8
11449;11449;170;63;132;5
11450;11450;170;63;187;5
11451;11451;170;66;47;5
11452;11452;170;66;152;2
11453;11453;170;69;12;7
11454;11454;170;69;217;2
11455;11455;170;72;32;8
11456;11456;170;75;42;5
11457;11457;170;75;97;8
11458;11458;170;78;7;5
11459;11459;170;81;27;5
11460;11460;170;81;177;4
11461;11461;170;84;92;5
11462;11462;170;84;142;5
11463;11463;170;84;197;5
11464;11464;170;87;57;5
11465;11465;170;87;162;9
11466;11466;170;87;207;5
11467;11467;170;90;22;9
11468;11468;170;90;172;4
11469;11469;170;90;227;8
11470;11470;170;93;87;2
11471;11471;170;93;137;9
11472;11472;170;93;192;8
11473;11473;170;96;52;8
11474;11474;170;96;157;5
11475;11475;170;99;17;2
11476;11476;170;99;222;5
11477;11477;170;102;82;5
11478;11478;170;105;47;2
11479;11479;170;105;152;9
11480;11480;170;108;67;8
11481;11481;170;108;217;5
11482;11482;170;111;32;8
11483;11483;170;111;182;9
11484;11484;170;114;97;5
11485;11485;170;114;147;5
11486;11486;170;114;202;4
11487;11487;170;117;62;2
11488;11488;170;117;167;2
11489;11489;170;117;212;5
11490;11490;170;120;27;5
11491;11491;170;120;132;5
11492;11492;170;120;177;5
11493;11493;170;123;142;2
11494;11494;170;126;57;5
11495;11495;170;126;162;2
11496;11496;170;129;22;2
11497;11497;170;129;77;4
11498;11498;170;129;227;2
11499;11499;170;132;42;4
11500;11500;170;132;87;5
11501;11501;170;132;192;2
11502;11502;170;135;7;5
11503;11503;170;135;52;7
11504;11504;170;135;157;2
11505;11505;170;138;17;2
11506;11506;170;138;72;9
11507;11507;170;138;222;2
11508;11508;170;141;37;5
11509;11509;170;144;2;5
11510;11510;170;144;152;8
11511;11511;170;144;207;5
11512;11512;170;147;217;5
11513;11513;170;150;32;5
11514;11514;170;153;97;5
11515;11515;170;153;147;5
11516;11516;170;153;202;2
11517;11517;170;156;62;4
11518;11518;170;156;167;5
11519;11519;170;159;27;5
11520;11520;170;159;82;2
11521;11521;170;159;132;4
11522;11522;170;162;47;2
11523;11523;170;162;92;5
11524;11524;170;162;197;8
11525;11525;170;165;12;4
11526;11526;170;165;57;2
11527;11527;170;165;162;2
11528;11528;170;168;22;5
11529;11529;170;168;77;2
11530;11530;170;168;227;2
11531;11531;170;171;42;2
11532;11532;170;171;192;2
11533;11533;170;174;157;2
11534;11534;170;174;212;5
11535;11535;170;177;72;5
11536;11536;170;177;177;4
11537;11537;170;177;222;4
11538;11538;170;180;37;5
11539;11539;170;180;142;6
11540;11540;170;180;187;5
11541;11541;170;183;2;2
11542;11542;170;183;207;9
11543;11543;170;186;67;7
11544;11544;170;186;172;9
11545;11545;170;189;32;2
11546;11546;170;189;87;5
11547;11547;170;189;137;2
11548;11548;170;192;97;5
11549;11549;170;192;202;2
11550;11550;170;195;17;2
11551;11551;170;195;62;5
11552;11552;170;195;167;8
11553;11553;170;198;27;5
11554;11554;170;198;82;6
11555;11555;170;198;132;2
11556;11556;170;201;47;2
11557;11557;170;201;197;5
11558;11558;170;204;162;5
11559;11559;170;204;217;5
11560;11560;170;207;77;5
11561;11561;170;207;182;9
11562;11562;170;207;227;2
11563;11563;170;210;42;5
11564;11564;171;0;17;4
11565;11565;171;0;167;5
11566;11566;171;3;27;5
11567;11567;171;3;132;5
11568;11568;171;6;47;6
11569;11569;171;6;197;2
11570;11570;171;9;12;6
11571;11571;171;9;162;2
11572;11572;171;9;217;4
11573;11573;171;12;77;6
11574;11574;171;12;182;5
11575;11575;171;12;227;6
11576;11576;171;15;42;2
11577;11577;171;15;147;5
11578;11578;171;15;192;8
11579;11579;171;18;157;5
11580;11580;171;18;212;4
11581;11581;171;21;177;9
11582;11582;171;24;37;5
11583;11583;171;24;92;2
11584;11584;171;24;142;5
11585;11585;171;27;2;2
11586;11586;171;27;57;9
11587;11587;171;27;207;6
11588;11588;171;30;22;5
11589;11589;171;30;67;4
11590;11590;171;30;172;6
11591;11591;171;33;32;8
11592;11592;171;33;87;6
11593;11593;171;33;137;4
11594;11594;171;39;17;2
11595;11595;171;42;82;6
11596;11596;171;42;132;5
11597;11597;171;42;187;5
11598;11598;171;45;47;6
11599;11599;171;45;152;5
11600;11600;171;45;197;5
11601;11601;171;48;12;6
11602;11602;171;48;162;2
11603;11603;171;48;217;5
11604;11604;171;51;77;4
11605;11605;171;51;182;6
11606;11606;171;54;42;5
11607;11607;171;54;97;6
11608;11608;171;54;147;4
11609;11609;171;57;62;6
11610;11610;171;57;212;5
11611;11611;171;60;72;5
11612;11612;171;60;177;6
11613;11613;171;63;37;5
11614;11614;171;63;92;6
11615;11615;171;63;142;6
11616;11616;171;66;2;5
11617;11617;171;66;57;6
11618;11618;171;66;207;6
11619;11619;171;69;22;2
11620;11620;171;69;172;6
11621;11621;171;69;227;2
11622;11622;171;72;87;5
11623;11623;171;72;137;4
11624;11624;171;72;192;4
11625;11625;171;75;52;5
11626;11626;171;75;157;4
11627;11627;171;78;17;2
11628;11628;171;78;167;2
11629;11629;171;78;222;4
11630;11630;171;81;82;5
11631;11631;171;81;132;2
11632;11632;171;81;187;5
11633;11633;171;84;152;6
11634;11634;171;87;12;6
11635;11635;171;87;67;5
11636;11636;171;87;217;5
11637;11637;171;90;32;5
11638;11638;171;90;77;6
11639;11639;171;90;182;5
11640;11640;171;93;42;4
11641;11641;171;93;97;5
11642;11642;171;96;7;2
11643;11643;171;96;62;5
11644;11644;171;96;212;5
11645;11645;171;99;27;6
11646;11646;171;99;177;5
11647;11647;171;102;92;6
11648;11648;171;102;197;2
11649;11649;171;105;57;5
11650;11650;171;105;162;5
11651;11651;171;105;207;2
11652;11652;171;108;22;5
11653;11653;171;108;172;5
11654;11654;171;108;227;9
11655;11655;171;111;87;2
11656;11656;171;111;192;5
11657;11657;171;114;52;4
11658;11658;171;114;157;5
11659;11659;171;117;17;5
11660;11660;171;117;72;2
11661;11661;171;117;222;5
11662;11662;171;120;37;2
11663;11663;171;120;82;5
11664;11664;171;120;187;6
11665;11665;171;123;2;2
11666;11666;171;123;47;9
11667;11667;171;126;67;2
11668;11668;171;126;217;7
11669;11669;171;129;32;5
11670;11670;171;129;182;9
11671;11671;171;132;97;6
11672;11672;171;132;147;2
11673;11673;171;132;202;4
11674;11674;171;135;62;4
11675;11675;171;135;167;4
11676;11676;171;135;212;4
11677;11677;171;138;132;2
11678;11678;171;141;92;5
11679;11679;171;141;142;5
11680;11680;171;141;197;5
11681;11681;171;144;57;5
11682;11682;171;144;162;2
11683;11683;171;147;22;5
11684;11684;171;147;77;6
11685;11685;171;147;227;5
11686;11686;171;150;87;5
11687;11687;171;150;192;5
11688;11688;171;153;7;6
11689;11689;171;153;52;4
11690;11690;171;153;157;5
11691;11691;171;156;17;5
11692;11692;171;156;72;2
11693;11693;171;156;222;5
11694;11694;171;159;187;4
11695;11695;171;162;2;5
11696;11696;171;162;152;5
11697;11697;171;162;207;4
11698;11698;171;165;67;6
11699;11699;171;165;172;4
11700;11700;171;165;217;5
11701;11701;171;168;32;8
11702;11702;171;168;137;5
11703;11703;171;168;182;5
11704;11704;171;171;97;4
11705;11705;171;171;147;4
11706;11706;171;174;62;5
11707;11707;171;174;167;4
11708;11708;171;177;27;6
11709;11709;171;177;82;4
11710;11710;171;177;132;2
11711;11711;171;180;47;4
11712;11712;171;180;197;4
11713;11713;171;183;12;5
11714;11714;171;183;162;5
11715;11715;171;186;22;5
11716;11716;171;186;77;6
11717;11717;171;186;227;2
11718;11718;171;189;42;2
11719;11719;171;189;192;6
11720;11720;171;192;7;5
11721;11721;171;192;212;6
11722;11722;171;195;72;4
11723;11723;171;195;177;4
11724;11724;171;195;222;5
11725;11725;171;198;37;4
11726;11726;171;198;142;6
11727;11727;171;198;187;5
11728;11728;171;201;2;2
11729;11729;171;201;152;7
11730;11730;171;201;207;5
11731;11731;171;204;67;2
11732;11732;171;204;172;5
11733;11733;171;207;32;4
11734;11734;171;207;87;5
11735;11735;171;210;52;4
11736;11736;171;210;97;5
11737;11737;172;0;72;4
11738;11738;172;0;177;2
11739;11739;172;0;222;8
11740;11740;172;6;2;2
11741;11741;172;6;152;4
11742;11742;172;6;207;5
11743;11743;172;9;67;5
11744;11744;172;9;172;2
11745;11745;172;12;32;4
11746;11746;172;12;87;5
11747;11747;172;12;137;9
11748;11748;172;14;65;3
11749;11749;172;15;52;4
11750;11750;172;15;97;5
11751;11751;172;15;202;5
11752;11752;172;18;17;5
11753;11753;172;18;62;6
11754;11754;172;21;27;5
11755;11755;172;21;82;6
11756;11756;172;21;132;6
11757;11757;172;24;47;5
11758;11758;172;24;197;2
11759;11759;172;27;12;8
11760;11760;172;27;162;5
11761;11761;172;27;217;5
11762;11762;172;30;77;4
11763;11763;172;30;227;6
11764;11764;172;33;147;4
11765;11765;172;33;192;4
11766;11766;172;36;7;4
11767;11767;172;36;212;4
11768;11768;172;39;177;5
11769;11769;172;42;37;6
11770;11770;172;42;92;4
11771;11771;172;42;142;9
11772;11772;172;45;2;4
11773;11773;172;45;57;9
11774;11774;172;45;207;4
11775;11775;172;48;22;4
11776;11776;172;48;67;5
11777;11777;172;51;32;6
11778;11778;172;51;87;4
11779;11779;172;51;137;6
11780;11780;172;54;52;4
11781;11781;172;57;17;4
11782;11782;172;57;167;5
11783;11783;172;57;222;5
11784;11784;172;60;82;6
11785;11785;172;60;132;4
11786;11786;172;60;187;6
11787;11787;172;63;47;4
11788;11788;172;63;152;4
11789;11789;172;63;197;2
11790;11790;172;66;12;6
11791;11791;172;66;162;5
11792;11792;172;66;217;8
11793;11793;172;69;77;5
11794;11794;172;72;97;4
11795;11795;172;72;147;6
11796;11796;172;75;62;4
11797;11797;172;75;212;8
11798;11798;172;78;27;4
11799;11799;172;78;72;4
11800;11800;172;81;37;9
11801;11801;172;81;92;2
11802;11802;172;84;2;5
11803;11803;172;84;57;6
11804;11804;172;84;207;6
11805;11805;172;87;22;9
11806;11806;172;87;172;4
11807;11807;172;87;227;4
11808;11808;172;90;87;5
11809;11809;172;90;137;5
11810;11810;172;90;192;6
11811;11811;172;93;52;6
11812;11812;172;93;157;4
11813;11813;172;96;17;6
11814;11814;172;96;167;6
11815;11815;172;96;222;4
11816;11816;172;99;82;4
11817;11817;172;99;132;2
11818;11818;172;99;187;9
11819;11819;172;102;47;4
11820;11820;172;102;152;5
11821;11821;172;105;12;6
11822;11822;172;105;67;2
11823;11823;172;105;217;6
11824;11824;172;108;32;4
11825;11825;172;108;77;5
11826;11826;172;108;182;8
11827;11827;84;194;123;1
11828;11828;172;111;97;2
11829;11829;172;111;147;5
11830;11830;172;114;7;5
11831;11831;172;114;62;6
11832;11832;172;114;212;4
11833;11833;172;117;177;2
11834;11834;172;120;142;9
11835;11835;172;120;197;4
11836;11836;172;123;57;5
11837;11837;172;123;162;9
11838;11838;172;123;207;6
11839;11839;172;126;22;8
11840;11840;172;126;172;6
11841;11841;172;126;227;2
11842;11842;172;129;87;5
11843;11843;172;129;137;4
11844;11844;172;129;192;8
11845;11845;172;132;52;6
11846;11846;172;132;157;4
11847;11847;172;135;72;2
11848;11848;172;138;37;5
11849;11849;172;138;82;5
11850;11850;172;138;187;4
11851;11851;172;141;2;5
11852;11852;172;141;47;4
11853;11853;172;141;152;6
11854;11854;172;144;12;4
11855;11855;172;144;67;4
11856;11856;172;147;32;6
11857;11857;172;147;182;6
11858;11858;172;150;147;6
11859;11859;172;153;62;6
11860;11860;172;153;167;8
11861;11861;172;153;212;6
11862;11862;172;156;27;4
11863;11863;172;156;132;4
11864;11864;172;159;92;2
11865;11865;172;159;197;2
11866;11866;172;162;57;5
11867;11867;172;162;162;6
11868;11868;172;165;22;4
11869;11869;172;165;77;5
11870;11870;172;165;227;4
11871;11871;172;168;42;8
11872;11872;172;168;87;6
11873;11873;172;168;192;6
11874;11874;172;171;7;5
11875;11875;172;171;52;4
11876;11876;172;171;157;4
11877;11877;172;174;17;5
11878;11878;172;174;72;6
11879;11879;172;174;222;5
11880;11880;172;177;37;6
11881;11881;172;177;187;5
11882;11882;172;180;2;6
11883;11883;172;180;152;4
11884;11884;172;180;207;4
11885;11885;172;183;67;5
11886;11886;172;183;172;4
11887;11887;172;183;217;2
11888;11888;172;186;32;6
11889;11889;172;186;182;6
11890;11890;172;189;97;2
11891;11891;172;189;147;6
11892;11892;172;189;202;5
11893;11893;172;192;62;4
11894;11894;172;195;27;6
11895;11895;172;195;82;6
11896;11896;172;198;47;6
11897;11897;172;198;92;8
11898;11898;172;201;12;6
11899;11899;172;201;57;4
11900;11900;172;201;162;5
11901;11901;172;204;22;4
11902;11902;172;204;227;2
11903;11903;172;207;42;5
11904;11904;172;207;192;4
11905;11905;172;210;7;6
11906;11906;172;210;157;6
11907;11907;172;210;212;6
11908;11908;173;0;27;6
11909;11909;173;0;82;2
11910;11910;173;0;132;8
11911;11911;173;3;47;5
11912;11912;173;3;92;4
11913;11913;173;3;197;9
11914;11914;173;6;12;5
11915;11915;173;6;57;4
11916;11916;173;6;162;5
11917;11917;173;9;22;6
11918;11918;173;9;77;6
11919;11919;173;9;227;5
11920;11920;173;12;42;5
11921;11921;173;12;192;5
11922;11922;173;15;7;8
11923;11923;173;15;157;6
11924;11924;173;15;212;6
11925;11925;173;18;72;4
11926;11926;173;18;177;2
11927;11927;173;18;222;5
11928;11928;173;21;37;2
11929;11929;173;21;142;9
11930;11930;173;21;187;4
11931;11931;173;24;2;2
11932;11932;173;24;207;5
11933;11933;173;27;67;5
11934;11934;173;27;172;10
11935;11935;173;30;32;4
11936;11936;173;30;87;5
11937;11937;173;30;137;2
11938;11938;173;33;52;2
11939;11939;173;33;97;4
11940;11940;173;33;202;8
11941;11941;173;36;17;4
11942;11942;173;36;62;2
11943;11943;173;36;167;5
11944;11944;173;39;27;5
11945;11945;173;39;82;6
11946;11946;173;39;132;5
11947;11947;173;42;47;4
11948;11948;173;42;197;5
11949;11949;173;45;12;4
11950;11950;173;45;217;5
11951;11951;173;48;77;8
11952;11952;173;48;182;5
11953;11953;173;48;227;6
11954;11954;173;51;42;4
11955;11955;173;51;147;4
11956;11956;173;51;192;6
11957;11957;173;54;7;8
11958;11958;173;54;157;4
11959;11959;173;54;212;4
11960;11960;173;57;72;9
11961;11961;173;57;177;4
11962;11962;173;60;37;4
11963;11963;173;60;92;2
11964;11964;173;60;142;5
11965;11965;173;63;2;6
11966;11966;173;63;57;6
11967;11967;173;63;207;8
11968;11968;173;66;22;2
11969;11969;173;66;67;9
11970;11970;173;66;172;8
11971;11971;173;69;32;5
